City or Locality,Measurement Year,PM2.5 (μg/m3),PM10 (μg/m3),NO2 (μg/m3),lat,lng
Sheridan (Wy),2014,,9.1,,38.9695,-121.3552
Sheridan (Wy),2014,,9.1,,43.2086,-85.0739
Sheridan (Wy),2014,,9.1,,45.4588,-112.1946
Sheridan (Wy),2014,,9.1,,29.5023,-96.6761
Sheridan (Wy),2014,,9.1,,40.5171,-94.6145
Show Low (Az),2010,,15.0,,34.2671,-110.0384
Show Low (Az),2011,,16.4,,34.2671,-110.0384
Show Low (Az),2012,,17.3,,34.2671,-110.0384
Show Low (Az),2013,,14.8,,34.2671,-110.0384
Show Low (Az),2014,,16.1,,34.2671,-110.0384
Show Low (Az),2017,,18.5,,34.2671,-110.0384
Show Low (Az),2019,,13.1,,34.2671,-110.0384
Shreveport-Bossier City (La),2012,12.0,,,,
Shreveport-Bossier City (La),2015,,15.4,,,
Shreveport-Bossier City (La),2016,10.0,,,,
Shreveport-Bossier City (La),2017,10.6,,,,
Sierra Vista-Douglas (Az),2010,6.8,,,,
Sierra Vista-Douglas (Az),2011,6.5,,,,
Sierra Vista-Douglas (Az),2012,6.7,26.2,,,
Sierra Vista-Douglas (Az),2013,6.9,20.7,,,
Sierra Vista-Douglas (Az),2014,7.2,21.8,,,
Sierra Vista-Douglas (Az),2015,5.2,,,,
Sierra Vista-Douglas (Az),2016,3.8,14.5,,,
Sierra Vista-Douglas (Az),2017,5.8,16.3,,,
Sierra Vista-Douglas (Az),2018,5.6,13.8,,,
Sierra Vista-Douglas (Az),2019,5.1,,,,
Sioux City (Ia-Ne-Sd),2010,,,5.6,42.4959,-96.3901
Sioux City (Ia-Ne-Sd),2011,,,5.7,42.4959,-96.3901
Sioux City (Ia-Ne-Sd),2014,,18.0,,42.4959,-96.3901
Sioux City (Ia-Ne-Sd),2015,,,5.6,42.4959,-96.3901
Sioux City (Ia-Ne-Sd),2018,,,3.2,42.4959,-96.3901
Sioux Falls (Sd),2010,,,12.4,43.5396,-96.7311
Sioux Falls (Sd),2011,,,11.6,43.5396,-96.7311
Sioux Falls (Sd),2013,,,10.1,43.5396,-96.7311
Sioux Falls (Sd),2014,,,9.5,43.5396,-96.7311
Sioux Falls (Sd),2016,,,8.1,43.5396,-96.7311
Sioux Falls (Sd),2017,,17.1,,43.5396,-96.7311
Sioux Falls (Sd),2018,5.5,,,43.5396,-96.7311
Sioux Falls (Sd),2019,,,8.5,43.5396,-96.7311
South Bend-Mishawaka (In-Mi),2010,,,20.9,,
South Bend-Mishawaka (In-Mi),2011,,,15.2,,
South Bend-Mishawaka (In-Mi),2014,,,13.8,,
South Bend-Mishawaka (In-Mi),2016,,,16.2,,
South Bend-Mishawaka (In-Mi),2017,,,14.4,,
Springfield (Ma),2010,,,27.3,42.1155,-72.5395
Springfield (Ma),2010,,,27.3,37.1943,-93.2916
Springfield (Ma),2010,,,27.3,39.7709,-89.654
Springfield (Ma),2010,,,27.3,39.93,-83.7959
Springfield (Ma),2010,,,27.3,44.0538,-122.9811
Springfield (Ma),2010,,,27.3,38.781,-77.1839
Springfield (Ma),2010,,,27.3,36.4949,-86.8711
Springfield (Ma),2010,,,27.3,30.1711,-85.609
Springfield (Ma),2010,,,27.3,42.3246,-85.2371
Springfield (Ma),2010,,,27.3,37.6922,-85.2193
Springfield (Ma),2010,,,27.3,32.3636,-81.303
Springfield (Ma),2010,,,27.3,42.8624,-97.8964
Springfield (Ma),2010,,,27.3,44.2372,-94.9819
Springfield (Ma),2010,,,27.3,41.0854,-96.1333
Springfield (Ma),2010,,,27.3,40.706,-74.313
Springfield (Ma),2010,,,27.3,37.405,-102.6189
Springfield (Ma),2010,,,27.3,33.4967,-81.2795
Springfield (Ma),2010,,,27.3,30.4255,-90.5444
Springfield (Ma),2010,,,27.3,39.445,-78.6976
Springfield (Ma),2010,,,27.3,35.2729,-92.5549
Springfield (Ma),2010,,,27.3,42.6407,-88.4135
Springfield (Ma),2011,,8.9,18.3,42.1155,-72.5395
Springfield (Ma),2011,,8.9,18.3,37.1943,-93.2916
Springfield (Ma),2011,,8.9,18.3,39.7709,-89.654
Springfield (Ma),2011,,8.9,18.3,39.93,-83.7959
Springfield (Ma),2011,,8.9,18.3,44.0538,-122.9811
Springfield (Ma),2011,,8.9,18.3,38.781,-77.1839
Springfield (Ma),2011,,8.9,18.3,36.4949,-86.8711
Springfield (Ma),2011,,8.9,18.3,30.1711,-85.609
Springfield (Ma),2011,,8.9,18.3,42.3246,-85.2371
Springfield (Ma),2011,,8.9,18.3,37.6922,-85.2193
Springfield (Ma),2011,,8.9,18.3,32.3636,-81.303
Springfield (Ma),2011,,8.9,18.3,42.8624,-97.8964
Springfield (Ma),2011,,8.9,18.3,44.2372,-94.9819
Springfield (Ma),2011,,8.9,18.3,41.0854,-96.1333
Springfield (Ma),2011,,8.9,18.3,40.706,-74.313
Springfield (Ma),2011,,8.9,18.3,37.405,-102.6189
Springfield (Ma),2011,,8.9,18.3,33.4967,-81.2795
Springfield (Ma),2011,,8.9,18.3,30.4255,-90.5444
Springfield (Ma),2011,,8.9,18.3,39.445,-78.6976
Springfield (Ma),2011,,8.9,18.3,35.2729,-92.5549
Springfield (Ma),2011,,8.9,18.3,42.6407,-88.4135
Springfield (Ma),2012,,9.2,14.5,42.1155,-72.5395
Springfield (Ma),2012,,9.2,14.5,37.1943,-93.2916
Springfield (Ma),2012,,9.2,14.5,39.7709,-89.654
Springfield (Ma),2012,,9.2,14.5,39.93,-83.7959
Springfield (Ma),2012,,9.2,14.5,44.0538,-122.9811
Springfield (Ma),2012,,9.2,14.5,38.781,-77.1839
Springfield (Ma),2012,,9.2,14.5,36.4949,-86.8711
Springfield (Ma),2012,,9.2,14.5,30.1711,-85.609
Springfield (Ma),2012,,9.2,14.5,42.3246,-85.2371
Springfield (Ma),2012,,9.2,14.5,37.6922,-85.2193
Springfield (Ma),2012,,9.2,14.5,32.3636,-81.303
Springfield (Ma),2012,,9.2,14.5,42.8624,-97.8964
Springfield (Ma),2012,,9.2,14.5,44.2372,-94.9819
Springfield (Ma),2012,,9.2,14.5,41.0854,-96.1333
Springfield (Ma),2012,,9.2,14.5,40.706,-74.313
Springfield (Ma),2012,,9.2,14.5,37.405,-102.6189
Springfield (Ma),2012,,9.2,14.5,33.4967,-81.2795
Springfield (Ma),2012,,9.2,14.5,30.4255,-90.5444
Springfield (Ma),2012,,9.2,14.5,39.445,-78.6976
Springfield (Ma),2012,,9.2,14.5,35.2729,-92.5549
Springfield (Ma),2012,,9.2,14.5,42.6407,-88.4135
Springfield (Ma),2013,,,12.8,42.1155,-72.5395
Springfield (Ma),2013,,,12.8,37.1943,-93.2916
Springfield (Ma),2013,,,12.8,39.7709,-89.654
Springfield (Ma),2013,,,12.8,39.93,-83.7959
Springfield (Ma),2013,,,12.8,44.0538,-122.9811
Springfield (Ma),2013,,,12.8,38.781,-77.1839
Springfield (Ma),2013,,,12.8,36.4949,-86.8711
Springfield (Ma),2013,,,12.8,30.1711,-85.609
Springfield (Ma),2013,,,12.8,42.3246,-85.2371
Springfield (Ma),2013,,,12.8,37.6922,-85.2193
Springfield (Ma),2013,,,12.8,32.3636,-81.303
Springfield (Ma),2013,,,12.8,42.8624,-97.8964
Springfield (Ma),2013,,,12.8,44.2372,-94.9819
Springfield (Ma),2013,,,12.8,41.0854,-96.1333
Springfield (Ma),2013,,,12.8,40.706,-74.313
Springfield (Ma),2013,,,12.8,37.405,-102.6189
Springfield (Ma),2013,,,12.8,33.4967,-81.2795
Springfield (Ma),2013,,,12.8,30.4255,-90.5444
Springfield (Ma),2013,,,12.8,39.445,-78.6976
Springfield (Ma),2013,,,12.8,35.2729,-92.5549
Springfield (Ma),2013,,,12.8,42.6407,-88.4135
Springfield (Ma),2014,,5.8,15.15,42.1155,-72.5395
Springfield (Ma),2014,,5.8,15.15,37.1943,-93.2916
Springfield (Ma),2014,,5.8,15.15,39.7709,-89.654
Springfield (Ma),2014,,5.8,15.15,39.93,-83.7959
Springfield (Ma),2014,,5.8,15.15,44.0538,-122.9811
Springfield (Ma),2014,,5.8,15.15,38.781,-77.1839
Springfield (Ma),2014,,5.8,15.15,36.4949,-86.8711
Springfield (Ma),2014,,5.8,15.15,30.1711,-85.609
Springfield (Ma),2014,,5.8,15.15,42.3246,-85.2371
Springfield (Ma),2014,,5.8,15.15,37.6922,-85.2193
Springfield (Ma),2014,,5.8,15.15,32.3636,-81.303
Springfield (Ma),2014,,5.8,15.15,42.8624,-97.8964
Springfield (Ma),2014,,5.8,15.15,44.2372,-94.9819
Springfield (Ma),2014,,5.8,15.15,41.0854,-96.1333
Springfield (Ma),2014,,5.8,15.15,40.706,-74.313
Springfield (Ma),2014,,5.8,15.15,37.405,-102.6189
Springfield (Ma),2014,,5.8,15.15,33.4967,-81.2795
Springfield (Ma),2014,,5.8,15.15,30.4255,-90.5444
Springfield (Ma),2014,,5.8,15.15,39.445,-78.6976
Springfield (Ma),2014,,5.8,15.15,35.2729,-92.5549
Springfield (Ma),2014,,5.8,15.15,42.6407,-88.4135
Springfield (Ma),2015,6.2,7.6,14.9,42.1155,-72.5395
Springfield (Ma),2015,6.2,7.6,14.9,37.1943,-93.2916
Springfield (Ma),2015,6.2,7.6,14.9,39.7709,-89.654
Springfield (Ma),2015,6.2,7.6,14.9,39.93,-83.7959
Springfield (Ma),2015,6.2,7.6,14.9,44.0538,-122.9811
Springfield (Ma),2015,6.2,7.6,14.9,38.781,-77.1839
Springfield (Ma),2015,6.2,7.6,14.9,36.4949,-86.8711
Springfield (Ma),2015,6.2,7.6,14.9,30.1711,-85.609
Springfield (Ma),2015,6.2,7.6,14.9,42.3246,-85.2371
Springfield (Ma),2015,6.2,7.6,14.9,37.6922,-85.2193
Springfield (Ma),2015,6.2,7.6,14.9,32.3636,-81.303
Springfield (Ma),2015,6.2,7.6,14.9,42.8624,-97.8964
Springfield (Ma),2015,6.2,7.6,14.9,44.2372,-94.9819
Springfield (Ma),2015,6.2,7.6,14.9,41.0854,-96.1333
Springfield (Ma),2015,6.2,7.6,14.9,40.706,-74.313
Springfield (Ma),2015,6.2,7.6,14.9,37.405,-102.6189
Springfield (Ma),2015,6.2,7.6,14.9,33.4967,-81.2795
Springfield (Ma),2015,6.2,7.6,14.9,30.4255,-90.5444
Springfield (Ma),2015,6.2,7.6,14.9,39.445,-78.6976
Springfield (Ma),2015,6.2,7.6,14.9,35.2729,-92.5549
Springfield (Ma),2015,6.2,7.6,14.9,42.6407,-88.4135
Springfield (Ma),2016,,6.2,20.9,42.1155,-72.5395
Springfield (Ma),2016,,6.2,20.9,37.1943,-93.2916
Springfield (Ma),2016,,6.2,20.9,39.7709,-89.654
Springfield (Ma),2016,,6.2,20.9,39.93,-83.7959
Springfield (Ma),2016,,6.2,20.9,44.0538,-122.9811
Springfield (Ma),2016,,6.2,20.9,38.781,-77.1839
Springfield (Ma),2016,,6.2,20.9,36.4949,-86.8711
Springfield (Ma),2016,,6.2,20.9,30.1711,-85.609
Springfield (Ma),2016,,6.2,20.9,42.3246,-85.2371
Springfield (Ma),2016,,6.2,20.9,37.6922,-85.2193
Springfield (Ma),2016,,6.2,20.9,32.3636,-81.303
Springfield (Ma),2016,,6.2,20.9,42.8624,-97.8964
Springfield (Ma),2016,,6.2,20.9,44.2372,-94.9819
Springfield (Ma),2016,,6.2,20.9,41.0854,-96.1333
Springfield (Ma),2016,,6.2,20.9,40.706,-74.313
Springfield (Ma),2016,,6.2,20.9,37.405,-102.6189
Springfield (Ma),2016,,6.2,20.9,33.4967,-81.2795
Springfield (Ma),2016,,6.2,20.9,30.4255,-90.5444
Springfield (Ma),2016,,6.2,20.9,39.445,-78.6976
Springfield (Ma),2016,,6.2,20.9,35.2729,-92.5549
Springfield (Ma),2016,,6.2,20.9,42.6407,-88.4135
Springfield (Ma),2017,,6.0,16.3,42.1155,-72.5395
Springfield (Ma),2017,,6.0,16.3,37.1943,-93.2916
Springfield (Ma),2017,,6.0,16.3,39.7709,-89.654
Springfield (Ma),2017,,6.0,16.3,39.93,-83.7959
Springfield (Ma),2017,,6.0,16.3,44.0538,-122.9811
Springfield (Ma),2017,,6.0,16.3,38.781,-77.1839
Springfield (Ma),2017,,6.0,16.3,36.4949,-86.8711
Springfield (Ma),2017,,6.0,16.3,30.1711,-85.609
Springfield (Ma),2017,,6.0,16.3,42.3246,-85.2371
Springfield (Ma),2017,,6.0,16.3,37.6922,-85.2193
Springfield (Ma),2017,,6.0,16.3,32.3636,-81.303
Springfield (Ma),2017,,6.0,16.3,42.8624,-97.8964
Springfield (Ma),2017,,6.0,16.3,44.2372,-94.9819
Springfield (Ma),2017,,6.0,16.3,41.0854,-96.1333
Springfield (Ma),2017,,6.0,16.3,40.706,-74.313
Springfield (Ma),2017,,6.0,16.3,37.405,-102.6189
Springfield (Ma),2017,,6.0,16.3,33.4967,-81.2795
Springfield (Ma),2017,,6.0,16.3,30.4255,-90.5444
Springfield (Ma),2017,,6.0,16.3,39.445,-78.6976
Springfield (Ma),2017,,6.0,16.3,35.2729,-92.5549
Springfield (Ma),2017,,6.0,16.3,42.6407,-88.4135
Springfield (Ma),2018,4.9,5.1,7.05,42.1155,-72.5395
Springfield (Ma),2018,4.9,5.1,7.05,37.1943,-93.2916
Springfield (Ma),2018,4.9,5.1,7.05,39.7709,-89.654
Springfield (Ma),2018,4.9,5.1,7.05,39.93,-83.7959
Springfield (Ma),2018,4.9,5.1,7.05,44.0538,-122.9811
Springfield (Ma),2018,4.9,5.1,7.05,38.781,-77.1839
Springfield (Ma),2018,4.9,5.1,7.05,36.4949,-86.8711
Springfield (Ma),2018,4.9,5.1,7.05,30.1711,-85.609
Springfield (Ma),2018,4.9,5.1,7.05,42.3246,-85.2371
Springfield (Ma),2018,4.9,5.1,7.05,37.6922,-85.2193
Springfield (Ma),2018,4.9,5.1,7.05,32.3636,-81.303
Springfield (Ma),2018,4.9,5.1,7.05,42.8624,-97.8964
Springfield (Ma),2018,4.9,5.1,7.05,44.2372,-94.9819
Springfield (Ma),2018,4.9,5.1,7.05,41.0854,-96.1333
Springfield (Ma),2018,4.9,5.1,7.05,40.706,-74.313
Springfield (Ma),2018,4.9,5.1,7.05,37.405,-102.6189
Springfield (Ma),2018,4.9,5.1,7.05,33.4967,-81.2795
Springfield (Ma),2018,4.9,5.1,7.05,30.4255,-90.5444
Springfield (Ma),2018,4.9,5.1,7.05,39.445,-78.6976
Springfield (Ma),2018,4.9,5.1,7.05,35.2729,-92.5549
Springfield (Ma),2018,4.9,5.1,7.05,42.6407,-88.4135
Springfield (Ma),2019,,6.0,5.9,42.1155,-72.5395
Springfield (Ma),2019,,6.0,5.9,37.1943,-93.2916
Springfield (Ma),2019,,6.0,5.9,39.7709,-89.654
Springfield (Ma),2019,,6.0,5.9,39.93,-83.7959
Springfield (Ma),2019,,6.0,5.9,44.0538,-122.9811
Springfield (Ma),2019,,6.0,5.9,38.781,-77.1839
Springfield (Ma),2019,,6.0,5.9,36.4949,-86.8711
Springfield (Ma),2019,,6.0,5.9,30.1711,-85.609
Springfield (Ma),2019,,6.0,5.9,42.3246,-85.2371
Springfield (Ma),2019,,6.0,5.9,37.6922,-85.2193
Springfield (Ma),2019,,6.0,5.9,32.3636,-81.303
Springfield (Ma),2019,,6.0,5.9,42.8624,-97.8964
Springfield (Ma),2019,,6.0,5.9,44.2372,-94.9819
Springfield (Ma),2019,,6.0,5.9,41.0854,-96.1333
Springfield (Ma),2019,,6.0,5.9,40.706,-74.313
Springfield (Ma),2019,,6.0,5.9,37.405,-102.6189
Springfield (Ma),2019,,6.0,5.9,33.4967,-81.2795
Springfield (Ma),2019,,6.0,5.9,30.4255,-90.5444
Springfield (Ma),2019,,6.0,5.9,39.445,-78.6976
Springfield (Ma),2019,,6.0,5.9,35.2729,-92.5549
Springfield (Ma),2019,,6.0,5.9,42.6407,-88.4135
St. Louis (Mo-Il),2010,,,22.9,38.6359,-90.2451
St. Louis (Mo-Il),2010,,,22.9,43.4082,-84.6118
St. Louis (Mo-Il),2010,,,22.9,35.0812,-96.8598
St. Louis (Mo-Il),2011,,,16.7,38.6359,-90.2451
St. Louis (Mo-Il),2011,,,16.7,43.4082,-84.6118
St. Louis (Mo-Il),2011,,,16.7,35.0812,-96.8598
St. Louis (Mo-Il),2012,12.2,46.0,22.8,38.6359,-90.2451
St. Louis (Mo-Il),2012,12.2,46.0,22.8,43.4082,-84.6118
St. Louis (Mo-Il),2012,12.2,46.0,22.8,35.0812,-96.8598
St. Louis (Mo-Il),2013,,25.9,21.1,38.6359,-90.2451
St. Louis (Mo-Il),2013,,25.9,21.1,43.4082,-84.6118
St. Louis (Mo-Il),2013,,25.9,21.1,35.0812,-96.8598
St. Louis (Mo-Il),2014,,,20.4,38.6359,-90.2451
St. Louis (Mo-Il),2014,,,20.4,43.4082,-84.6118
St. Louis (Mo-Il),2014,,,20.4,35.0812,-96.8598
St. Louis (Mo-Il),2015,,27.8,17.9,38.6359,-90.2451
St. Louis (Mo-Il),2015,,27.8,17.9,43.4082,-84.6118
St. Louis (Mo-Il),2015,,27.8,17.9,35.0812,-96.8598
St. Louis (Mo-Il),2016,,18.7,,38.6359,-90.2451
St. Louis (Mo-Il),2016,,18.7,,43.4082,-84.6118
St. Louis (Mo-Il),2016,,18.7,,35.0812,-96.8598
St. Louis (Mo-Il),2017,,27.3,17.8,38.6359,-90.2451
St. Louis (Mo-Il),2017,,27.3,17.8,43.4082,-84.6118
St. Louis (Mo-Il),2017,,27.3,17.8,35.0812,-96.8598
St. Louis (Mo-Il),2018,,24.8,17.8,38.6359,-90.2451
St. Louis (Mo-Il),2018,,24.8,17.8,43.4082,-84.6118
St. Louis (Mo-Il),2018,,24.8,17.8,35.0812,-96.8598
St. Louis (Mo-Il),2019,,22.8,,38.6359,-90.2451
St. Louis (Mo-Il),2019,,22.8,,43.4082,-84.6118
St. Louis (Mo-Il),2019,,22.8,,35.0812,-96.8598
State College (Pa),2010,,,9.8,40.7909,-77.8567
State College (Pa),2012,,,9.1,40.7909,-77.8567
State College (Pa),2013,,,9.0,40.7909,-77.8567
State College (Pa),2014,,,9.4,40.7909,-77.8567
State College (Pa),2017,,,6.7,40.7909,-77.8567
State College (Pa),2019,,,6.3,40.7909,-77.8567
Steamboat Springs (Co),2010,,21.7,,40.4777,-106.8243
Steamboat Springs (Co),2011,,20.4,,40.4777,-106.8243
Steamboat Springs (Co),2016,,17.9,,40.4777,-106.8243
Steamboat Springs (Co),2017,,19.3,,40.4777,-106.8243
Stilwell,2012,,20.0,,35.8145,-94.6317
Stockton-Lodi (Ca),2010,10.6,15.25,12.0,,
Stockton-Lodi (Ca),2011,,23.77,20.5,,
Stockton-Lodi (Ca),2012,12.4,22.7,27.0,,
Stockton-Lodi (Ca),2013,14.65,32.0,20.9,,
Stockton-Lodi (Ca),2014,10.95,20.1,18.45,,
Stockton-Lodi (Ca),2015,12.8,25.03,,,
Stockton-Lodi (Ca),2016,,24.5,15.95,,
Stockton-Lodi (Ca),2017,11.1,26.03,15.5,,
Stockton-Lodi (Ca),2018,17.6,29.3,16.55,,
Stockton-Lodi (Ca),2019,9.3,26.35,15.55,,
Syracuse (Ny),2017,5.3,,,43.0407,-76.1437
Syracuse (Ny),2017,5.3,,,41.0859,-112.0698
Syracuse (Ny),2017,5.3,,,41.4226,-85.7492
Syracuse (Ny),2017,5.3,,,40.6635,-96.1827
Syracuse (Ny),2017,5.3,,,37.962,-101.7782
Syracuse (Ny),2017,5.3,,,38.9984,-81.9699
Syracuse (Ny),2017,5.3,,,38.6695,-92.8764
Talladega-Sylacauga (Al),2010,11.7,,,,
Talladega-Sylacauga (Al),2011,12.4,,,,
Talladega-Sylacauga (Al),2012,10.3,,,,
Talladega-Sylacauga (Al),2015,10.0,,,,
Talladega-Sylacauga (Al),2016,8.6,,,,
Talladega-Sylacauga (Al),2017,8.7,,,,
Tampa-St. Petersburg-Clearwater (Fl),2010,,21.65,10.7,,
Tampa-St. Petersburg-Clearwater (Fl),2011,,16.18,,,
Tampa-St. Petersburg-Clearwater (Fl),2012,,16.0,8.9,,
Tampa-St. Petersburg-Clearwater (Fl),2013,,,8.7,,
Tampa-St. Petersburg-Clearwater (Fl),2014,,16.94,,,
Tampa-St. Petersburg-Clearwater (Fl),2015,,14.3,7.3,,
Tampa-St. Petersburg-Clearwater (Fl),2016,,15.85,,,
Tampa-St. Petersburg-Clearwater (Fl),2017,,19.4,,,
Tampa-St. Petersburg-Clearwater (Fl),2018,,11.8,7.3,,
Tampa-St. Petersburg-Clearwater (Fl),2019,,22.5,6.5,,
Terre Haute (In),2013,,16.5,,39.466,-87.3751
Terre Haute (In),2014,11.0,17.6,,39.466,-87.3751
Terre Haute (In),2017,,15.2,,39.466,-87.3751
Topeka (Ks),2011,,23.7,,39.0346,-95.6955
Topeka (Ks),2011,,23.7,,41.5394,-85.5475
Topeka (Ks),2011,,23.7,,40.3304,-89.9306
Torrington (Ct),2010,6.0,,,41.8349,-73.1282
Torrington (Ct),2010,6.0,,,42.0653,-104.1737
Torrington (Ct),2016,5.0,,,41.8349,-73.1282
Torrington (Ct),2016,5.0,,,42.0653,-104.1737
Torrington (Ct),2017,3.5,,,41.8349,-73.1282
Torrington (Ct),2017,3.5,,,42.0653,-104.1737
Torrington (Ct),2018,4.2,,,41.8349,-73.1282
Torrington (Ct),2018,4.2,,,42.0653,-104.1737
Torrington (Ct),2019,4.6,,,41.8349,-73.1282
Torrington (Ct),2019,4.6,,,42.0653,-104.1737
Truckee-Grass Valley (Ca),2011,4.2,,,,
Truckee-Grass Valley (Ca),2012,3.8,,,,
Truckee-Grass Valley (Ca),2016,4.6,,,,
Truckee-Grass Valley (Ca),2017,4.9,,,,
Truckee-Grass Valley (Ca),2018,6.0,,,,
Tucson (Az),2010,5.1,22.56,20.3,32.1541,-110.8787
Tucson (Az),2011,5.7,25.95,22.3,32.1541,-110.8787
Tucson (Az),2012,5.5,29.21,23.15,32.1541,-110.8787
Tucson (Az),2013,5.7,27.9,19.4,32.1541,-110.8787
Tucson (Az),2014,5.9,24.5,19.6,32.1541,-110.8787
Tucson (Az),2015,4.75,20.01,16.35,32.1541,-110.8787
Tucson (Az),2016,5.65,23.18,14.85,32.1541,-110.8787
Tucson (Az),2017,6.6,21.91,15.7,32.1541,-110.8787
Tucson (Az),2018,4.5,22.87,15.5,32.1541,-110.8787
Tucson (Az),2019,3.45,18.24,13.9,32.1541,-110.8787
Tulsa (Ok),2013,,,14.8,36.1283,-95.9042
Tulsa (Ok),2014,,,13.7,36.1283,-95.9042
Tulsa (Ok),2019,,,13.2,36.1283,-95.9042
Tuscaloosa (Al),2010,11.0,,,33.2348,-87.5268
Tuscaloosa (Al),2011,10.8,,,33.2348,-87.5268
Tuscaloosa (Al),2012,9.4,,,33.2348,-87.5268
Tuscaloosa (Al),2017,8.2,,,33.2348,-87.5268
Tuscaloosa (Al),2019,7.9,,,33.2348,-87.5268
Tyler (Tx),2012,,,5.8,32.3184,-95.3062
Tyler (Tx),2012,,,5.8,44.2785,-96.1359
Tyler (Tx),2014,,,4.8,32.3184,-95.3062
Tyler (Tx),2014,,,4.8,44.2785,-96.1359
Tyler (Tx),2016,,,3.0,32.3184,-95.3062
Tyler (Tx),2016,,,3.0,44.2785,-96.1359
Tyler (Tx),2017,,,3.0,32.3184,-95.3062
Tyler (Tx),2017,,,3.0,44.2785,-96.1359
Ukiah (Ca),2010,7.1,,,39.1464,-123.2105
Ukiah (Ca),2010,7.1,,,45.1344,-118.9331
Ukiah (Ca),2011,9.8,,,39.1464,-123.2105
Ukiah (Ca),2011,9.8,,,45.1344,-118.9331
Ukiah (Ca),2012,6.05,12.8,,39.1464,-123.2105
Ukiah (Ca),2012,6.05,12.8,,45.1344,-118.9331
Ukiah (Ca),2013,,13.7,,39.1464,-123.2105
Ukiah (Ca),2013,,13.7,,45.1344,-118.9331
Ukiah (Ca),2014,,11.8,,39.1464,-123.2105
Ukiah (Ca),2014,,11.8,,45.1344,-118.9331
Ukiah (Ca),2015,8.0,13.4,,39.1464,-123.2105
Ukiah (Ca),2015,8.0,13.4,,45.1344,-118.9331
Ukiah (Ca),2016,,11.7,,39.1464,-123.2105
Ukiah (Ca),2016,,11.7,,45.1344,-118.9331
Ukiah (Ca),2017,,12.6,,39.1464,-123.2105
Ukiah (Ca),2017,,12.6,,45.1344,-118.9331
Ukiah (Ca),2018,,14.8,,39.1464,-123.2105
Ukiah (Ca),2018,,14.8,,45.1344,-118.9331
Ukiah (Ca),2019,5.65,12.1,,39.1464,-123.2105
Ukiah (Ca),2019,5.65,12.1,,45.1344,-118.9331
Union Township,2012,,,2.9,,
Union Township,2014,,,3.9,,
Union Township,2016,,,3.5,,
Union Township,2017,,,3.6,,
Union Township,2018,,,1.2,,
Union Township,2019,,,1.1,,
Urban Honolulu (Hi),2010,4.47,15.63,,,
Urban Honolulu (Hi),2011,7.0,,5.4,,
Urban Honolulu (Hi),2012,6.3,18.5,5.4,,
Urban Honolulu (Hi),2013,2.8,11.4,5.6,,
Urban Honolulu (Hi),2014,4.27,12.6,6.5,,
Urban Honolulu (Hi),2015,4.43,16.3,6.6,,
Urban Honolulu (Hi),2016,2.93,19.8,,,
Urban Honolulu (Hi),2017,3.0,13.1,,,
Urban Honolulu (Hi),2018,3.1,12.4,,,
Urban Honolulu (Hi),2019,3.0,11.83,7.6,,
Valdosta (Ga),2012,8.6,,,30.8502,-83.2788
Vallejo-Fairfield (Ca),2010,,12.2,17.5,,
Vallejo-Fairfield (Ca),2011,,13.1,19.2,,
Vallejo-Fairfield (Ca),2012,9.0,11.1,17.2,,
Vallejo-Fairfield (Ca),2013,,13.2,18.5,,
Vallejo-Fairfield (Ca),2014,9.9,10.8,15.4,,
Vallejo-Fairfield (Ca),2015,,12.2,15.4,,
Vallejo-Fairfield (Ca),2016,,11.4,13.5,,
Vallejo-Fairfield (Ca),2017,11.6,,15.2,,
Vallejo-Fairfield (Ca),2018,,16.4,14.8,,
Vallejo-Fairfield (Ca),2019,,,13.8,,
Vernal (Ut),2010,,,8.7,40.4517,-109.5378
Vernal (Ut),2011,,,8.05,40.4517,-109.5378
Vernal (Ut),2012,,,6.6,40.4517,-109.5378
Vernal (Ut),2013,,,11.3,40.4517,-109.5378
Vernal (Ut),2015,,,4.6,40.4517,-109.5378
Vernal (Ut),2016,,,5.8,40.4517,-109.5378
Vernal (Ut),2017,,,4.4,40.4517,-109.5378
Vernal (Ut),2018,,,3.8,40.4517,-109.5378
Vernal (Ut),2019,,,6.2,40.4517,-109.5378
Virginia Beach-Norfolk-Newport News (Va-Nc),2010,,17.6,9.1,,
Virginia Beach-Norfolk-Newport News (Va-Nc),2011,,,14.5,,
Virginia Beach-Norfolk-Newport News (Va-Nc),2013,,10.35,7.4,,
Virginia Beach-Norfolk-Newport News (Va-Nc),2014,,10.1,15.6,,
Virginia Beach-Norfolk-Newport News (Va-Nc),2015,,10.4,,,
Virginia Beach-Norfolk-Newport News (Va-Nc),2016,,,10.0,,
Virginia Beach-Norfolk-Newport News (Va-Nc),2017,,,14.0,,
Virginia Beach-Norfolk-Newport News (Va-Nc),2018,,9.9,9.65,,
Virginia Beach-Norfolk-Newport News (Va-Nc),2019,,10.25,,,
Visalia-Porterville (Ca),2010,13.6,,23.5,,
Visalia-Porterville (Ca),2011,16.1,,22.2,,
Visalia-Porterville (Ca),2012,,,22.7,,
Visalia-Porterville (Ca),2013,18.9,,23.9,,
Visalia-Porterville (Ca),2014,17.9,,19.6,,
Visalia-Porterville (Ca),2015,16.1,,18.2,,
Visalia-Porterville (Ca),2016,14.7,,16.8,,
Visalia-Porterville (Ca),2017,16.3,,20.4,,
Visalia-Porterville (Ca),2018,17.3,,20.2,,
